name,delta,delta_,mnnd,pd,spd,psv,psr,mpd
Im446_glaucoma,27.18777688884258,0.0004867214148168179,178034653043227.0,31.696171875827442,86027697.64329472,-8.859313780518512,-1187.1480465894806,2635.6525013264313
Im076_normal,22.709244609031334,0.00045083983522409537,178907639550640.0,31.696382790286854,85953479.66874559,-20.629864462229882,-2228.0253619208274,2633.3786663218625
Im309_glaucoma,34.22203761352498,0.00025897875913273317,179383220132192.0,31.696686490539477,85979469.0917119,-2.2251706290130158,-387.17968944826475,2634.174910898036
Im406_glaucoma,35.74276720562645,0.002259524039772584,180735368716178.0,31.696832701390512,86284280.03635322,-13.958322287665693,-2009.9984094238598,2643.5134815059196
Im126_normal,20.354392411818626,0.0005072419463832465,181581750744095.0,31.697075125962105,86207011.35933338,-29.880764342748176,-2420.341911762602,2641.1461813521255
Im180_normal,26.72041753448111,0.0005478013942660183,182430548516139.0,31.69729366608152,86187341.59912133,-11.207431068666068,-1479.380901063921,2640.5435538946485
Im455_glaucoma,29.198382523672105,0.0012727004133567645,183727864703316.0,31.69741034495595,86166064.25406271,-19.38881627576943,-2539.934932125795,2639.891674450451
Im184_normal,22.81884894643746,0.0004035970619414511,184544130870428.0,31.697627128572968,86112261.84159638,-24.653112596102332,-2292.739471437517,2638.243316225379
Im434_glaucoma,24.03934940101297,0.000796601170923906,185669186599538.0,31.697783647938813,86029142.65745416,-24.041672829405368,-2620.542338405185,2635.696772593571
Im209_normal,28.350732757735397,0.000814421657095388,186682228447102.0,31.697966038033535,86034427.41763143,-9.860960368188024,-1469.2830948600156,2635.858683138218
Im115_normal,18.723029526025364,0.0006010493759170707,187727804829981.0,31.698152679093464,85892681.74518736,-16.812686726182413,-1983.8970336895247,2631.515984840299
Im315_glaucoma,21.39980920363881,7.595345350248712e-05,188059379395558.0,31.698453419299184,85883138.80316983,-3.193380686943563,-392.7858244940582,2631.2236152931932
Im091_normal,34.725631094034,0.0012221854802202644,189169644808443.0,31.69861257513724,86014060.75534727,-12.665857088649124,-1747.888278233579,2635.2347045143156
Im433_glaucoma,25.824087916496584,0.0008935275687451693,190419906738277.0,31.69870248742369,85870939.32078318,-38.70157215074129,-4102.366647978577,2630.8498566416415
Im055_normal,29.378115484443587,0.0006615995265511817,191320829182673.0,31.698896151908524,85895313.08177659,-15.13418878793518,-1755.565899400481,2631.596601770116
Im207_normal,35.28186638974036,0.001251656068714573,192454126325870.0,31.699047536307326,86032312.83260322,-9.288245313875047,-1486.1192502200074,2635.7938980576964
Im114_normal,20.84804249503634,0.0006046344695469582,193540564744549.0,31.69920119832015,85914385.68486454,-14.953147427142023,-1943.9091655284628,2632.1809339725655
Im099_normal,36.547996904662384,0.0012409009141222704,194653277316704.0,31.699353802566193,86087012.64194371,-12.01932553832242,-1658.6669242884939,2637.46975005955
Im255_normal,18.000239546943543,0.0003311847497055253,195557811918697.0,31.699527706335953,85977052.72343543,-22.20137773745998,-2286.741906958378,2634.100880007213
Im306_glaucoma,29.898521886532354,0.0002598498717922608,196130447897136.0,31.69976194648473,85988201.12986645,-6.046917982256791,-834.4746815514371,2634.442436576791
Im378_glaucoma,33.49722317216551,0.0023817416001006278,197903674144059.0,31.699778691699507,86097675.36237788,-34.18312402063646,-4136.158006497012,2637.79642654344
Im401_glaucoma,39.48835635251369,0.0012290914416228367,199015526409675.0,31.699920547289576,86284982.1044925,-10.893071096578021,-1677.5329488730154,2643.534990946461
Im299_glaucoma,17.71013457335553,0.00010530709404322064,199547776520938.0,31.70014684902592,86245903.57469572,-20.11769947215338,-1750.239854077344,2642.3377320678837
Im097_normal,27.402417767715054,0.0005255440575116481,200506082840320.0,31.700294011148344,86208145.95786928,-16.469182000358167,-2025.7093860440546,2641.1809423366813
Im060_normal,26.897812527133887,0.0005955058246003566,201536880027793.0,31.70042975480853,86162194.05438247,-20.715583384712453,-2403.0076726266443,2639.773102156326
Im203_normal,32.29621336220071,0.0007985387817295355,202396259017495.0,31.700625659623316,86275382.30081698,-8.181782523638095,-1129.085988262057,2643.240879314246
Im210_normal,27.806412576537806,0.0004918935728023151,203301129875873.0,31.70078469735454,86257948.51485744,-14.679096226712305,-1761.4915472054765,2642.706755969897
Im253_normal,22.088841970609664,0.0005291793258442109,204250606924551.0,31.700956513575633,86195046.99064694,-13.302669781738794,-1636.2283831538716,2640.7796259389384
Im352_glaucoma,27.66305866434402,0.0007174597932649116,205352178830006.0,31.7010833954057,86171194.36381023,-21.642281219149734,-2467.2200589830695,2640.0488469304605
Im117_normal,12.798132919141654,0.0001845788460696234,206056001589476.0,31.701291731206467,86057568.37637481,-42.471979759547565,-2675.7347248514966,2636.5676585899146
Im228_normal,28.24589280420815,0.00050948349875868,206780737230824.0,31.701495437251495,86110814.63869238,-13.433525329329228,-1329.9190076035936,2638.1989779011146
Im179_normal,27.861996992481625,0.0004563799778761383,207637524763137.0,31.701658495793836,86106834.63159345,-9.042651318846193,-1284.0564872761595,2638.077041409113
Im340_glaucoma,20.364370961288177,3.117788123467147e-05,207911428777388.0,31.70189874206672,86099377.46484183,-9.280949006104747,-779.5997165127988,2637.8485742904973
Im385_glaucoma,35.37807676892309,0.0012368244583594763,209155398595183.0,31.70200192771454,86243625.43082975,-15.206693267244072,-2128.93705741417,2642.2679359935587
Im169_normal,17.916582440614647,0.00026400295850999614,210064911800314.0,31.702133110659933,86132314.91675305,-29.160246530001505,-2828.543913410146,2638.8576874005225
Im336_glaucoma,15.923961204198607,8.531373867812744e-05,210565095480663.0,31.702338429837567,86094182.46132718,-7.413893052969785,-808.1143427737065,2637.689413643602
Im375_glaucoma,18.172352148825173,0.00041184642485578754,211504070925611.0,31.702496898801556,85979215.04756065,-19.437282384606256,-2060.351932768263,2634.167127682618
Im370_glaucoma,11.946799311851622,0.0001676602933687572,212196976728230.0,31.702689296667327,85858899.42166854,-52.65955943765511,-3001.5948879463413,2630.4809871834727
Im216_normal,35.49385597909204,0.001175001916269528,213493239349157.0,31.70276622413663,85952793.6659443,-15.695470851162595,-2275.8432734185762,2633.3576490791756
Im116_normal,16.258225099563713,0.0001894133651797887,214328871669821.0,31.70289576883433,85846903.78201209,-42.826411841273604,-3511.7657709844357,2630.113473713606
Im235_normal,24.18156110768201,0.00045359673168739477,215251063967494.0,31.703039478851984,85813277.79821356,-16.41609898666944,-1822.1869875203079,2629.083265876641
Im307_glaucoma,38.24258134343821,0.00028702198809837855,215819150572997.0,31.703223509157947,85866331.33559541,-5.0201952927272595,-737.9687080309071,2630.7086806248594
Im058_normal,21.188695508734533,0.0002497107977774989,216606372010628.0,31.703371541613322,85812454.64910482,-17.597763772179707,-1847.7651960788692,2629.058046847574
Im405_glaucoma,22.00331265669147,0.0002511036684673328,217423247191977.0,31.703503918772867,85750660.17068465,-21.841811775143935,-2249.706612839825,2627.164833660682
Im132_normal,19.943991268926165,0.0002895351307292051,218341634037132.0,31.70362353134922,85662703.24805585,-21.26763927931702,-2275.6374028869213,2624.470075001711
Im157_normal,23.099718833686214,0.0004690662611963102,219380876597845.0,31.703735471560837,85591564.92789285,-18.247830308059225,-2134.9961460429295,2622.29059215358
Im356_glaucoma,36.31813427595525,0.001574889675902664,220923263139640.0,31.703770333679202,85724119.53495781,-20.325486387172862,-2926.8700397528924,2626.3517014386584
Im300_glaucoma,17.279401636642124,6.565622974019872e-05,221320115020868.0,31.703969875151888,85702627.3651839,-12.487405000212018,-1036.4546150175975,2625.693240354899
Im396_glaucoma,47.572305781107836,0.0009827692604694317,222269611840959.0,31.704095515756414,85980849.82734631,-5.825477051161205,-1048.585869209017,2634.21721284762
Im230_normal,12.988694724613865,0.00025306689557448684,223294802216276.0,31.704211122496456,85797271.70003904,-86.38816886674222,-5010.513794271049,2628.5928829668824
Im062_normal,24.345746915963186,0.0005015656673719285,224328907275953.0,31.704324294660594,85750262.06321046,-20.986830831603992,-2287.564560644835,2627.1526367405163
Im111_normal,26.007674526640045,0.0004815245907371184,225345865343476.0,31.704432632539813,85714201.38040753,-17.08359662665385,-2101.2823850784234,2626.0478364095443
Im317_glaucoma,17.997207297688114,7.437300283275262e-05,225793556979659.0,31.704614157249857,85690085.08568639,-9.365497657033899,-955.2807610174577,2625.3089793408817
Im223_normal,31.864068342111594,0.0011712925121946504,227178966024477.0,31.704682111043347,85776259.27523334,-19.41350742074081,-2543.169472117046,2627.949119952002
Im343_glaucoma,15.220363154496393,3.786545218617227e-05,227549158635790.0,31.70486565361532,85756166.1164715,-11.383698916618759,-990.381805745832,2627.33352072523
Im212_normal,23.01064421308489,0.0005508252334319954,228767574331121.0,31.704937804922736,85650748.84660575,-27.535830784780437,-3001.4055555410678,2624.103824957284
Im168_normal,16.05812375819793,0.00020333452014724754,229694110351228.0,31.705038403628368,85531946.49224429,-44.60518400707558,-3702.2302725872732,2620.464046943759
Im135_normal,22.41861163730474,0.00044847714934855,230725836606327.0,31.705147318442936,85465134.23671335,-22.217771083357274,-2355.083734835871,2618.4171028404826
Im176_normal,24.982139243171176,0.0006126212561775243,231827907988406.0,31.705252560304743,85439090.58857833,-17.779060695942484,-2080.1501014252703,2617.6191969539927
Im145_normal,21.04472907729504,0.0002089691474497007,232618413490553.0,31.705375905078373,85385811.87618688,-14.393847482990958,-1684.0801555099422,2615.9868834616077
Im366_glaucoma,32.18606434522643,0.0004420105814890959,233479370390463.0,31.705497563535182,85426834.81486037,-12.188364839071202,-1560.1106994011138,2617.243713690575
Im106_normal,31.692798924222764,0.0006183679962425539,234535330600601.0,31.705593880015325,85469854.05943683,-14.349947034332693,-1865.49311446325,2618.561705252354
Im453_glaucoma,15.497598090531092,0.00011877754092585813,235121320245996.0,31.705751613235293,85415954.59723368,-22.212033711738624,-1688.1145620921354,2616.9103736897573
Im362_glaucoma,21.205564629963867,0.00021125271565951948,235850536968982.0,31.705886840287206,85377442.85865088,-12.326045189563946,-1368.191016041598,2615.7304797380784
Im248_normal,45.35282886437987,0.0010208829393720089,236887348576653.0,31.70598836679447,85680100.32812642,-7.099736241815811,-1192.7556886250563,2625.0030737783827
Im241_normal,24.131741602337286,0.0002797844244145678,237726445264257.0,31.706103487450285,85645186.17186299,-10.990862599952107,-1450.7938631936781,2623.933399873253
Im218_normal,17.82081733459445,0.00013666635538892748,238399408370508.0,31.706237575429878,85593474.25043078,-14.942253352882641,-1539.052095346912,2622.3490885548645
Im379_glaucoma,42.97382356294717,0.0009442916709951935,239532933593853.0,31.706315871637116,85797029.52214688,-12.971844774011243,-1919.833026553664,2628.5854633010686
Im413_glaucoma,32.17484209289679,0.0005233859832261393,240541713790893.0,31.706407019250218,85833352.62684132,-14.004215859003954,-1834.552277529518,2629.698303518423
Im142_normal,24.149589580618994,0.0004095549391229141,241559098746551.0,31.70650187564011,85787042.2737193,-16.453523370164746,-1974.4228044197694,2628.2794814252234
Im337_glaucoma,15.904514785226274,4.484558718407951e-05,241981457517867.0,31.706654918772173,85763607.92159657,-12.951830167809678,-1139.7610547672516,2627.5615172057774
Im150_normal,29.669373287781365,0.0005758468002149966,243055371218790.0,31.706742696331776,85788023.58132084,-11.714950123944831,-1640.0930173522763,2628.3095459963492
Im316_glaucoma,21.126790779329713,8.181869115782193e-05,243528858071120.0,31.706890150768263,85770501.60522498,-4.982249240125578,-702.4971428577064,2627.7727207483144
Im153_normal,30.232857205448802,0.00035089270084756667,244379616132993.0,31.706995108154143,85784953.7260334,-10.861429887602766,-1466.2930348263733,2628.215494057396
Im136_normal,19.813023650967093,0.0001754223584125088,245164011246519.0,31.70710222213093,85728758.42147711,-19.84090671422023,-1984.0906714220228,2626.4938241874115
Im185_normal,21.871490573067064,0.00023746060826923372,245966095139190.0,31.707214930474734,85687634.56020813,-22.174517766973615,-2040.0556345615726,2625.233901967161
Im232_normal,27.436201364476823,0.00039488530080860034,246796628079290.0,31.707331076848305,85712895.92080641,-11.170144836152307,-1318.0770906659723,2626.0078407109804
Im108_normal,24.885960521041103,0.0003198564578551851,247701312852265.0,31.707428609029098,85684729.97848132,-15.30049438581105,-1790.1578431398927,2625.144913556413
Im067_normal,24.354894368395776,0.0003891456205781777,248740936729120.0,31.707509489522295,85634198.77868277,-17.22370469399638,-2084.068267973562,2623.596776307683
Im086_normal,35.956541218131356,0.0005335767489146663,249736465439820.0,31.70759127875743,85704818.13118106,-9.054446224251503,-1403.439164758983,2625.7603594111843
Im423_glaucoma,32.83452578989651,0.0006679251261508091,250914120393279.0,31.707655593876986,85756680.1593189,-18.9202451612551,-2365.0306451568877,2627.349269586976
Im435_glaucoma,22.779811536165212,0.00047962538452702797,252095690041166.0,31.707725902506716,85676790.92393243,-23.939712832664174,-2633.368411593059,2624.9016827185183
Im302_glaucoma,31.45130702166419,0.0001372030635770306,252624697857437.0,31.70785409720246,85689345.94640562,-8.959618376148748,-1021.3964948809573,2625.286334142329
Im200_normal,22.25780878098335,0.0002770227785208554,253533190601715.0,31.707947825977914,85640135.14620744,-15.5401891437522,-1818.2021298190073,2623.7786503127277
Im350_glaucoma,29.741669431705116,0.0007384159122845334,254797299892102.0,31.70801004846097,85675492.9310303,-11.810443145970133,-1783.37691504149,2624.8619157791145
Im109_normal,25.191426629552634,0.00028140713789927486,255652111400673.0,31.70810821503315,85656261.69185191,-15.237866252711061,-1721.87888655635,2624.272723402326
Im442_glaucoma,31.10370654745811,0.0006328680825600564,256709619887920.0,31.70819550431256,85739219.08350849,-12.30557517590259,-1648.947073570947,2626.81431015651
Im146_normal,16.75451648544012,0.00014302933526033377,257461339288376.0,31.708302481511595,85672944.57852411,-23.32862448006859,-2052.918954246036,2624.7838412538026
Im329_glaucoma,26.880613936288533,9.124893688188813e-05,257940451395999.0,31.7084289855487,85670230.43591404,-6.861128599930269,-837.0576891914928,2624.7006873748173
Im363_glaucoma,30.815555088513044,0.0006891684758293544,259200181436525.0,31.70848366985956,85711697.1619945,-22.2001557093274,-2664.018685119288,2625.9711140316945
Im318_glaucoma,19.362452850502574,4.797903096260771e-05,259625195266086.0,31.70861199879121,85695167.5800691,-7.474269663616255,-844.5924719886368,2625.464693016823
Im410_glaucoma,22.561876610486426,0.00042259899272469904,260808496507431.0,31.708672617476015,85608407.96721049,-29.0775116711575,-3053.1387254715373,2622.8066166424783
Im088_normal,26.458084295727765,0.00038555147521324016,261826959698483.0,31.708749049153354,85592909.8501957,-13.763030388091865,-1789.1939504519426,2622.331796880996
Im325_glaucoma,34.08490948372963,0.00013435069964069113,262341324212323.0,31.70886767770967,85610919.67942445,-2.986474874317222,-519.6466281311966,2622.8835686098178
Im399_glaucoma,20.04918150169542,0.0005817060587811825,263868798534435.0,31.708893080068258,85414995.10654415,-43.796643588335336,-4248.274428068527,2616.880977528926
Im305_glaucoma,32.884853441191886,1.9174816723135146e-05,264084052666037.0,31.70903233554611,85415886.36542909,-2.303822499701582,-311.0160374597136,2616.908283254568
Im252_normal,22.126228693405096,0.00023892555269420786,264950837976597.0,31.709121398277368,85372602.18260118,-12.800037632017698,-1574.4046287381768,2615.5821747120463
Im443_glaucoma,30.199929980009045,0.0005852603076442758,265996897729865.0,31.709203414743815,85444651.66971041,-13.35959638481243,-1736.747530025616,2617.789573214167
Im081_normal,25.727885709404724,0.00028992389003730794,266811988768031.0,31.70930069848496,85444435.43722333,-9.490376145849469,-1252.72965125213,2617.7829484443423
Im345_glaucoma,18.914755886865006,0.0002777475664185261,267931653151549.0,31.709357432942372,85326519.51883128,-44.400954373495814,-3818.48207612064,2614.1703283955662
Im397_glaucoma,43.45598540790608,0.0007058082091546342,268947123764358.0,31.709432437021466,85543563.74285793,-7.577938241154545,-1265.515686272809,2620.819967612069
Im324_glaucoma,30.35530167864204,6.893637687800659e-05,269387387796724.0,31.709544794628584,85541153.2644586,-6.950966913441697,-882.7727980070955,2620.746117170913
Im426_glaucoma,36.99967534142775,0.00035066308667079264,270193817682850.0,31.70963303360609,85615388.12716195,-7.560307410638835,-1111.3651893639087,2623.0204695821676
Im428_glaucoma,31.860564505930476,0.0008011295738174489,271480245725427.0,31.709688961158793,85721837.65285711,-14.380122909366884,-1998.837084401997,2626.281790835083
Im320_glaucoma,23.173666233728135,2.4007945933466948e-05,271789169072648.0,31.709809007484118,85715122.30893044,-6.669493913773039,-726.9748366012612,2626.0760511314475
Im416_glaucoma,31.15235807608686,0.00035846068763894113,272727659718060.0,31.70988257260799,85742200.26184338,-13.714884659037697,-1741.7903516977874,2626.9056452770647
Im384_glaucoma,39.82113935719762,0.000953154732718324,273817741072970.0,31.709957765649794,86074697.20497768,-9.089429013608992,-1336.146065000522,2637.0924388779927
Im304_glaucoma,29.332690690284924,2.61282943655484e-05,274079609863464.0,31.710082012894546,86075551.0890589,-3.3538768300398174,-415.88072692493733,2637.118599542246
Im333_glaucoma,33.01068551440798,0.0004614701379985844,275111341421071.0,31.710147081185553,86132301.21173933,-13.949580220706443,-1841.3445891332503,2638.8572675165237
Im144_normal,21.280943884011247,0.0001455382004786865,275894481378359.0,31.710225665329833,86086765.10229643,-14.355993308017867,-1679.6512170380904,2637.4621661242777
Im125_normal,31.704075651730143,0.00038961102542871365,276769993858518.0,31.710308698437867,86149693.6353683,-9.288149630835072,-1272.476499424405,2639.3901236326074
Im162_normal,31.9867498326698,0.0003449740265111223,277694376563188.0,31.710379443966456,86179683.99623819,-8.574552347963388,-1303.331956890435,2640.3089459631797
Im090_normal,32.992398515190374,0.0005107651880965034,278780963337563.0,31.7104398068773,86245827.27803698,-14.097741010694937,-1846.8040724010368,2642.3353945477015
Im141_normal,36.81371157538503,0.0004419478993655377,279672434939204.0,31.710518156583156,86350697.2428696,-5.85385065826785,-995.1546119055345,2645.548322391838
Im422_glaucoma,32.600388122948836,0.000542635076574074,280861429808214.0,31.710565608518703,86394737.12480335,-23.52544472860648,-2705.4261437897453,2646.8975834804946
Im052_normal,32.6976037958207,0.00032395679097000333,281786644629989.0,31.71063177377701,86421418.10884565,-11.069179615140296,-1527.5467868893609,2647.715015589634
Im415_glaucoma,27.431788813954626,0.00045636839120454404,282993906420849.0,31.710677716830272,86403081.59527902,-20.8424055564125,-2480.2462612130876,2647.1532351494798
Im409_glaucoma,25.818983270054982,0.0002457250362187487,283965245624732.0,31.710733348902103,86360283.72533295,-22.822310749138566,-2510.454182405242,2645.8420258986807
Im411_glaucoma,15.346588544722106,0.0001192827838967249,284754489401008.0,31.710815156939457,86282473.12584604,-35.77644091151408,-2683.233068363556,2643.4581227281265
Im152_normal,30.04495805709493,0.00027603291654164645,285626826593945.0,31.710887195754726,86297248.24232803,-10.676091655006436,-1441.2723734258689,2643.910791737991
Im417_glaucoma,25.639197013125763,0.00031630505803589766,286665713318641.0,31.710946000988642,86268055.99454293,-14.68564664713885,-1865.077124186634,2643.0164214014376
Im187_normal,27.80495685994994,0.000527338269874207,287908039997435.0,31.71099418113719,86269507.12275128,-9.188110302216385,-1525.22631016792,2643.0608799862525
Im438_glaucoma,23.00302365336728,0.00012117741267047607,288591759045367.0,31.711077435987278,86245243.75803214,-11.360908442784174,-1340.5871962485326,2642.317517096573
Im083_normal,33.83708914846453,0.0003502010061198232,289447738496582.0,31.71115382094893,86314418.6350266,-8.057663398709503,-1168.3611928128778,2644.436845435864
Im068_normal,24.24217665016243,0.00017375193978618223,290218074299138.0,31.71123222475922,86294772.11806183,-11.074604667942591,-1362.1763741569387,2643.8349300876785
Im191_normal,21.06575930956223,0.00015741753307453701,291079555372804.0,31.71129750383893,86241337.54159974,-22.571980194113877,-2257.1980194113876,2642.197841348031
Im440_glaucoma,28.276017237437003,0.0002613136034048199,292038758840648.0,31.711353877501075,86223664.47258034,-20.089846601484528,-2290.242512569236,2641.656387027584
Im394_glaucoma,28.845521921052704,0.00038097258798945865,293201488762828.0,31.7113930014898,86197259.82084742,-17.858114090901594,-2375.129174089912,2640.847420981845
Im429_glaucoma,30.914869410773285,0.00042957983991571714,294370772521551.0,31.711434785398087,86201691.48649134,-16.35265859278437,-2223.9615686186744,2640.983195051818
Im242_normal,25.402018317000405,0.0002537240282564816,295310546647218.0,31.711499136303285,86178001.55823547,-10.613919150412578,-1485.948681057761,2640.257400681234
Im439_glaucoma,37.55375042529274,0.000488779728373553,296166816168816.0,31.711577168334976,86345525.02246945,-5.311984116630311,-876.4773792440012,2645.3898597570296
Im177_normal,23.280792662535386,0.0004973001788407253,297535723634827.0,31.7116153393699,86265077.19123036,-24.382226533901257,-2828.3382779325457,2642.9251590450476
Im155_normal,28.27515049115162,0.0002848036388645289,298502936198151.0,31.711675163971442,86263953.1156905,-8.836808033582384,-1334.3580130709402,2642.8907204562042
Im310_glaucoma,27.477822737901292,8.127555875771957e-05,299009792711504.0,31.711765547941294,86264111.93482845,-4.503112262784643,-639.4419413154193,2642.8955862386165
Im225_normal,18.451035549672422,0.00018613964801381458,299960106064054.0,31.71182884271858,86185682.82949446,-22.143069598976094,-2170.020820699657,2640.4927337467666
Im073_normal,24.117329897773544,0.00022031745499368835,300887442085160.0,31.711890668346573,86154024.81313336,-16.70853202916649,-1921.4811833541464,2639.522819029821
Im215_normal,24.65517163682227,0.0003789369335311579,301952442784388.0,31.711952153876986,86144641.26831001,-17.474268620148013,-1904.6952795961336,2639.235332975184
Im063_normal,23.61778104737461,0.0003429120355702471,303117229129125.0,31.71199976204276,86091154.02874503,-25.81443618481982,-2710.515799406081,2637.5966307826293
Im190_normal,21.157169867383327,0.0001795656701039951,304067827316226.0,31.712055326330212,86030751.23009782,-25.346869656902186,-2509.3400960333165,2635.746054843683
Im229_normal,27.403742569970273,0.00019336852666637923,304767751658702.0,31.712135884623727,86052257.49475195,-14.162054443809877,-1373.719281049558,2636.4049477558806
Im239_normal,29.696458823507253,0.00018592468652526466,305560766680152.0,31.712201876267407,86056808.98349069,-14.059352877610538,-1644.944286680433,2636.544392876553
Im449_glaucoma,29.0282009748713,0.00023479061320774193,306411737209140.0,31.712267858145445,86069808.73118187,-11.452619847145595,-1465.9353404346361,2636.942669460229
Im359_glaucoma,27.890871744980775,0.000630974306411151,307974515778494.0,31.712281800962085,86024060.07960391,-26.97044232786414,-3398.2757333108816,2635.541056360414
Im213_normal,25.21528064906712,0.00031302350227523177,309140900429318.0,31.712321312820613,85978183.33686036,-21.5186815415732,-2496.1670588224915,2634.1355188989082
Im154_normal,28.630145255881438,0.000241819277885237,310101615275084.0,31.712373469791494,85967595.11439337,-9.147353914834817,-1408.6925028845617,2633.811124828228
Im134_normal,22.899685111990586,0.00022225478483923062,311022881149964.0,31.712436993359308,85934673.19251263,-18.315720099313776,-1941.4663305272602,2632.8024875157057
Im147_normal,19.001424618128393,0.00012730246917194206,311860610935710.0,31.712499846644796,85880245.37583739,-20.277231530977314,-2027.7231530977315,2631.134968622469
Im197_normal,25.935774116881802,0.00023729620788606035,312854163231154.0,31.71255091971187,85856475.39180335,-13.94893054604962,-1799.4120404404011,2630.406721562603
Im247_normal,19.567425401937353,0.00015526191230599858,313686663107582.0,31.712618807206656,85805604.28946218,-17.212087506287386,-1755.6329256413132,2628.8481706330326
Im354_glaucoma,44.03824198094275,0.0003703135360410632,314533657883148.0,31.712682109666538,85947134.79089363,-7.011855852369675,-1093.8495129696694,2633.18427668179
Im194_normal,24.923918642205557,0.0002223268633676019,315465386737711.0,31.71274030146231,85927047.19812734,-16.41886032214795,-1888.1689370470142,2632.5688479818427
Im208_normal,27.06894418638511,0.0002571120914608185,316455841049251.0,31.71279263700052,85918840.71696526,-9.922837810924353,-1458.6571582058798,2632.317423926632
Im251_normal,22.143829316329924,0.0002548721210327033,317580032124374.0,31.712835915963534,85850490.2441125,-22.93885082938063,-2546.21244206125,2630.2233530671724
Im335_glaucoma,17.414674534072844,2.6398404597977267e-05,318001921866083.0,31.71291831539178,85834319.8661033,-13.186811750339421,-1199.9998692808874,2629.7279370742435
Im323_glaucoma,26.557212711801828,4.129848463063502e-05,318427317417180.0,31.712999081407172,85829707.57446556,-6.433510517362146,-791.3217936355439,2629.5866291196558
Im166_normal,20.388580441668406,0.00016555210091405436,319396257996484.0,31.713048321294057,85766661.02106386,-26.298057745399436,-2550.9116013037456,2627.655055792398
Im195_normal,22.993147841418008,0.00024177270982779646,320351578849891.0,31.713107050455534,85736156.43028249,-14.173575547871826,-1700.8290657446191,2626.7204788689487
Im344_glaucoma,22.105286905252935,4.687101954057592e-05,320853613845874.0,31.713181888449192,85722044.11680463,-12.9028152675364,-1277.3787114861036,2626.288116323671
Im057_normal,27.22266328181254,0.00024640966559601657,321819420602068.0,31.713233847554918,85719133.78514515,-15.339402311919445,-1856.0676797422527,2626.1989517507704
Im238_normal,29.870157924026987,0.0001718862035902967,322624421027607.0,31.713291199487468,85724206.7924344,-13.93263598559858,-1657.983682286231,2626.3543747682106
Im130_normal,26.114667523047956,0.0002228827256927163,323565275112053.0,31.713344011982258,85714193.97033617,-10.268447819219912,-1396.508903413908,2626.0476093852994
Im227_normal,29.744268498656076,0.00021147776760137746,324368487913687.0,31.713405861244414,85748097.34847449,-10.865075732643584,-1271.2138607192994,2627.0863158233606
Im074_normal,28.19189345457553,0.0003842542610377845,325655122154363.0,31.71343255585775,85727541.26274957,-23.31110084793511,-2820.643202600148,2626.4565337852196
Im408_glaucoma,33.10341314471508,0.0004266140725280373,326914214283397.0,31.713458829934414,85763444.43873645,-19.718816046344756,-2563.446086024818,2627.5565085397197
Im167_normal,19.564843681121,0.0001362011870661075,327853709767581.0,31.71350565235663,85698884.57025868,-27.207858187052114,-2611.954385957003,2625.578571392729
Im080_normal,26.528729300921476,0.00022349956058176747,328863445556085.0,31.71354943016621,85674929.33926067,-13.824202733534088,-1866.267369027102,2624.8446488744075
Im071_normal,26.733790685395984,0.00014778134388607336,329651227354029.0,31.713607482720647,85668043.29866745,-9.887101890208895,-1314.984551397783,2624.6336794934878
Im084_normal,27.26887447926746,0.0003307597832241186,330672975972703.0,31.713660511972122,85691892.28735214,-14.259748723067878,-1711.1698467681454,2625.364347038975
Im451_glaucoma,41.91426647864024,0.0002842194048282035,331432715060965.0,31.713722836096842,85810903.05002797,-7.822525611235584,-1087.3310599617462,2629.010510111151
Im107_normal,31.582644090671046,0.00027031128020713036,332449425079971.0,31.713765103340375,85829225.96792433,-12.591585074139575,-1712.4555700829821,2629.5718740172892
Im236_normal,16.312330810982882,0.00010381776855884226,333313164966037.0,31.71381853568127,85758369.90777415,-22.701761265915138,-2179.3690815278533,2627.4010388411198
Im175_normal,23.097014550402818,0.000277238729249426,334563498064428.0,31.713846497657407,85683385.95529698,-24.875710749994386,-2835.83102549936,2625.1037363755204
Im414_glaucoma,23.185935276092753,0.00032215247630890413,335707823944545.0,31.71389206292495,85647081.20952833,-31.70951997893282,-2885.566318082887,2623.9914586252553
Im173_normal,20.927251644677273,0.00013830016615120692,336606252841515.0,31.713941875933802,85600699.90672936,-23.443566808156937,-2274.025980391223,2622.570462828718
Im312_glaucoma,20.498212928181758,1.2321312474783312e-05,336867047719534.0,31.714024060602227,85596588.89013876,-6.9538581244470485,-632.8010893246815,2622.4445125655257
Im393_glaucoma,22.470581584770624,0.00021623946200566613,337963342569748.0,31.714062704076344,85537809.95204957,-32.49677932558589,-3119.6908152562455,2620.6436872564204
Im301_glaucoma,27.476337467727834,4.0495021780540205e-05,338341430738461.0,31.714139387400433,85540397.32058114,-4.762418030576603,-576.2525816997689,2620.7229571256476
Im120_normal,19.753033700530093,8.452323673878978e-05,339104813334261.0,31.714191470424684,85500469.00437364,-16.667461753929427,-1750.08348416259,2619.4996631241925
Im124_normal,33.186680996777596,0.00021434769986375136,340002605364534.0,31.714237370588712,85525613.10843107,-9.759118249084224,-1424.8312643662966,2620.270009449481
Im296_glaucoma,26.786784462982475,4.911609924368124e-05,340425702813136.0,31.71431060240274,85526922.99335495,-3.02657602553797,-466.09270793284736,2620.3101407277863
